Column1,Column2,assigned_cluster,distance_from_assigned_cluster_centriod,is_outlier
216.63385108,-7.50231333693,0,197.406310796,0
888.778483538,880.083551156,2,199.161244344,0
1015.5713475,362.51715433,2,645.972309489,0
1197.64764963,1056.19817233,2,163.468873317,0
-25.0499758777,-55.3564494253,0,49.007767706,0
44.3581979759,72.1980398783,0,118.349982976,0
1945.13815751,-1006.91461465,1,47.727006145,0
810.61408676,1331.00761172,2,397.039446788,0
-77.2041924818,8.23398075468,0,112.765809794,0
-11.7827294242,-194.011316729,0,153.772330547,0
767.539023268,1001.96644833,2,273.981651331,0
6.66234093095,-274.740430607,0,231.149014967,0
2033.45922166,-1274.60178837,1,314.719783686,0
2086.58227839,-961.981826136,1,116.452857437,0
2245.30177819,-1057.75862266,1,289.896169619,0
491.7077004,1105.90914505,2,558.402988755,0
905.687794955,1345.23405326,2,363.56467928,0
1185.19206223,1122.08927526,2,183.530460886,0
961.610438368,949.595660547,2,98.9079286628,0
